Date,Store,Category,Sales,Profit,Quantity
2024-08-08,B,Fruits,4336,1276,109
2024-08-08,A,Bakery,3755,570,21
2024-08-08,A,Dairy,4171,1037,61
2024-08-08,A,Beverages,3829,682,58
2024-08-08,A,Snacks,2875,567,102
2024-08-08,A,Fruits,3791,793,34
2024-08-08,B,Snacks,4619,1019,91
2024-08-09,C,Bakery,4485,813,82
2024-08-09,C,Dairy,3131,639,110
2024-08-09,C,Beverages,4043,758,83
2024-08-09,C,Snacks,3608,924,66
2024-08-09,C,Fruits,1938,437,95
2024-08-09,B,Bakery,4637,733,34
2024-08-09,B,Dairy,1787,380,54
2024-08-09,B,Beverages,2890,618,27
2024-08-09,B,Fruits,4327,1283,83
2024-08-09,A,Fruits,1716,314,21
2024-08-09,A,Snacks,2560,716,49
2024-08-09,B,Snacks,1640,364,90
2024-08-09,A,Dairy,3865,825,79
2024-08-09,A,Bakery,1402,379,91
2024-08-09,A,Beverages,1618,294,68
2024-08-10,C,Dairy,1561,317,115
2024-08-10,C,Beverages,2351,532,36
2024-08-10,C,Snacks,4610,927,115
2024-08-10,C,Fruits,3638,646,54
2024-08-10,B,Bakery,1340,291,38
2024-08-10,B,Dairy,2045,404,71
2024-08-10,B,Beverages,1384,368,65
2024-08-10,C,Bakery,4494,759,101
2024-08-10,B,Fruits,2394,372,73
2024-08-10,A,Bakery,3918,1085,104
2024-08-10,A,Dairy,2420,558,65
2024-08-10,A,Beverages,1204,185,20
2024-08-10,A,Snacks,4755,1134,45
2024-08-10,A,Fruits,2356,538,49
2024-08-10,B,Snacks,3668,1085,35
2024-08-11,C,Bakery,3212,724,83
2024-08-11,C,Dairy,4922,1115,57
2024-08-11,C,Beverages,2132,451,70
2024-08-11,C,Snacks,3676,1015,89
2024-08-11,C,Fruits,1877,366,57
2024-08-11,B,Bakery,2703,434,107
2024-08-11,B,Dairy,2246,548,112
2024-08-11,B,Beverages,3860,760,55
2024-08-11,B,Fruits,1382,214,46
2024-08-11,A,Bakery,4079,982,64
2024-08-11,A,Dairy,2980,465,60
2024-08-11,A,Beverages,2935,622,39
2024-08-11,A,Fruits,3964,1048,112
2024-08-11,B,Snacks,1088,278,52
2024-08-11,A,Snacks,4645,1081,69
2024-08-12,C,Bakery,1937,556,24
2024-08-12,B,Dairy,2555,621,65
2024-08-12,C,Dairy,1310,240,96
2024-08-12,C,Beverages,956,234,106
2024-08-12,C,Snacks,1639,356,22
2024-08-12,C,Fruits,4757,1229,65
2024-08-12,B,Bakery,1562,436,45
2024-08-12,B,Beverages,1942,310,56
2024-08-12,B,Fruits,1836,315,74
2024-08-12,A,Bakery,3903,621,40
2024-08-12,A,Dairy,1330,330,61
2024-08-12,A,Beverages,3553,923,119
2024-08-12,A,Snacks,4227,639,113
2024-08-12,A,Fruits,1172,313,49
2024-08-12,B,Snacks,4811,811,97
2024-08-13,C,Dairy,1447,337,31
2024-08-13,C,Beverages,2714,666,97
2024-08-13,C,Snacks,4509,1187,23
2024-08-13,C,Fruits,2868,570,74
2024-08-13,B,Bakery,2023,589,97
2024-08-13,B,Dairy,1683,379,28
2024-08-13,B,Beverages,1406,315,75
2024-08-13,C,Bakery,1081,280,69
2024-08-13,B,Fruits,4270,704,23
2024-08-13,A,Bakery,1541,392,25
2024-08-13,A,Dairy,2863,725,63
2024-08-13,A,Beverages,2960,459,108
2024-08-13,A,Snacks,3086,635,66
2024-08-13,A,Fruits,4121,713,78
2024-08-13,B,Snacks,3043,836,113
2024-08-14,C,Bakery,4335,1186,81
2024-08-14,C,Dairy,3198,597,32
2024-08-14,C,Beverages,2262,604,70
2024-08-14,C,Snacks,1282,370,65
2024-08-14,C,Fruits,1319,259,116
2024-08-14,B,Bakery,2003,319,59
2024-08-14,B,Dairy,4739,787,117
2024-08-14,B,Beverages,4662,775,79
2024-08-14,B,Fruits,2095,540,57
2024-08-14,A,Bakery,2942,712,78
2024-08-14,A,Dairy,4018,920,63
2024-08-14,A,Beverages,2396,576,115
2024-08-14,A,Snacks,4511,774,114
2024-08-14,A,Fruits,3287,889,33
2024-08-14,B,Snacks,1561,372,106
2024-08-15,B,Dairy,4732,829,39
2024-08-15,C,Dairy,4479,1016,69
2024-08-15,C,Beverages,3739,771,114
2024-08-15,C,Snacks,2409,582,30
2024-08-15,C,Fruits,3020,746,92
2024-08-15,B,Bakery,1900,391,26
2024-08-15,B,Beverages,1379,332,112
2024-08-15,C,Bakery,4796,1208,70
2024-08-15,B,Fruits,2972,682,104
2024-08-15,A,Fruits,4151,974,117
2024-08-15,A,Snacks,3140,483,87
2024-08-15,B,Snacks,4549,727,41
2024-08-15,A,Dairy,3702,843,34
2024-08-15,A,Bakery,2442,570,72
2024-08-15,A,Beverages,1397,254,24
2024-08-16,C,Bakery,911,184,90
2024-08-16,C,Dairy,3043,624,57
2024-08-16,C,Beverages,1778,499,61
2024-08-16,C,Snacks,2299,528,106
2024-08-16,C,Fruits,3197,795,118
2024-08-16,B,Dairy,4466,1282,116
2024-08-16,B,Beverages,3008,657,97
2024-08-16,B,Bakery,4877,1295,46
2024-08-16,B,Fruits,4453,1023,36
2024-08-16,A,Bakery,2414,624,95
2024-08-16,A,Dairy,1881,539,115
2024-08-16,A,Beverages,1584,263,59
2024-08-16,A,Snacks,3166,926,95
2024-08-16,A,Fruits,1955,476,106
2024-08-16,B,Snacks,1304,227,39
2024-08-17,B,Bakery,4566,900,73
2024-08-17,C,Bakery,4709,901,85
2024-08-17,C,Dairy,1503,313,82
2024-08-17,C,Beverages,1606,446,34
2024-08-17,C,Snacks,1669,305,42
2024-08-17,C,Fruits,3502,713,100
2024-08-17,B,Dairy,4929,1344,27
2024-08-17,A,Snacks,4188,955,39
2024-08-17,B,Snacks,971,150,28
2024-08-17,B,Fruits,1589,299,37
2024-08-17,A,Bakery,2656,453,115
2024-08-17,A,Dairy,1461,358,32
2024-08-17,A,Beverages,2641,624,99
2024-08-17,A,Fruits,4921,1006,45
2024-08-17,B,Beverages,2685,786,111
2024-08-18,B,Dairy,4260,1184,96
2024-08-18,C,Bakery,1381,239,47
2024-08-18,C,Dairy,1718,355,41
2024-08-18,C,Beverages,2523,411,76
2024-08-18,C,Snacks,4265,1198,43
2024-08-18,C,Fruits,2971,491,37
2024-08-18,B,Beverages,1504,299,66
2024-08-18,B,Bakery,1243,194,115
2024-08-18,B,Fruits,2200,441,32
2024-08-18,B,Snacks,3455,689,64
2024-08-18,A,Bakery,3137,716,67
2024-08-18,A,Dairy,4242,1168,83
2024-08-18,A,Beverages,3260,541,56
2024-08-18,A,Snacks,1246,236,53
2024-08-18,A,Fruits,1419,290,66
2024-08-19,C,Dairy,4273,983,79
2024-08-19,C,Beverages,2518,559,67
2024-08-19,C,Snacks,3259,877,116
2024-08-19,C,Fruits,2523,635,42
2024-08-19,B,Bakery,3568,821,36
2024-08-19,B,Dairy,4314,1106,109
2024-08-19,B,Beverages,3808,1120,57
2024-08-19,C,Bakery,3721,575,88
2024-08-19,B,Fruits,4491,1272,66
2024-08-19,A,Bakery,3168,701,46
2024-08-19,A,Dairy,4139,907,66
2024-08-19,A,Beverages,3428,999,79
2024-08-19,A,Snacks,3511,947,36
2024-08-19,A,Fruits,4681,797,42
2024-08-19,B,Snacks,2192,623,58
2024-08-20,C,Bakery,1106,259,67
2024-08-20,C,Dairy,802,148,56
2024-08-20,C,Beverages,3338,637,36
2024-08-20,C,Snacks,4518,698,24
2024-08-20,C,Fruits,3978,758,91
2024-08-20,B,Bakery,4144,930,79
2024-08-20,B,Dairy,4333,866,38
2024-08-20,B,Beverages,1985,329,92
2024-08-20,B,Fruits,2460,446,61
2024-08-20,A,Bakery,1891,371,64
2024-08-20,A,Dairy,3009,820,61
2024-08-20,A,Beverages,1569,419,85
2024-08-20,A,Snacks,3454,729,81
2024-08-20,A,Fruits,1332,326,43
2024-08-20,B,Snacks,3064,569,68
2024-08-21,B,Bakery,4269,1237,97
2024-08-21,C,Bakery,2447,532,43
2024-08-21,C,Dairy,1154,177,70
2024-08-21,C,Beverages,1321,210,52
2024-08-21,C,Snacks,1586,376,118
2024-08-21,C,Fruits,3348,847,86
2024-08-21,B,Dairy,3198,692,34
2024-08-21,A,Snacks,2238,562,45
2024-08-21,B,Snacks,4538,1046,31
2024-08-21,B,Fruits,1321,293,47
2024-08-21,A,Bakery,1571,366,119
2024-08-21,A,Dairy,4808,1431,96
2024-08-21,A,Beverages,1857,479,28
2024-08-21,B,Beverages,4047,913,86
2024-08-21,A,Fruits,4815,1032,22
2024-08-22,C,Bakery,3326,883,48
2024-08-22,C,Dairy,4615,1130,79
2024-08-22,C,Beverages,3396,781,40
2024-08-22,C,Snacks,958,170,79
2024-08-22,C,Fruits,2037,456,47
2024-08-22,B,Bakery,1681,464,32
2024-08-22,B,Dairy,1466,311,40
2024-08-22,B,Beverages,933,154,39
2024-08-22,B,Snacks,4047,1052,86
2024-08-22,B,Fruits,1208,203,22
2024-08-22,A,Bakery,4127,777,31
2024-08-22,A,Dairy,1458,306,62
2024-08-22,A,Beverages,3564,974,75
2024-08-22,A,Snacks,3337,697,118
2024-08-22,A,Fruits,3015,509,73
2024-08-23,C,Dairy,3587,833,32
2024-08-23,C,Beverages,3881,956,55
2024-08-23,C,Snacks,1156,188,81
2024-08-23,C,Fruits,4709,1001,99
2024-08-23,B,Bakery,4119,632,36
2024-08-23,B,Dairy,1367,264,23
2024-08-23,B,Beverages,3230,669,35
2024-08-23,C,Bakery,1265,296,52
2024-08-23,B,Fruits,3370,647,67
2024-08-23,A,Bakery,1775,278,36
2024-08-23,A,Dairy,3106,760,29
2024-08-23,A,Beverages,3219,855,106
2024-08-23,A,Snacks,4410,835,108
2024-08-23,A,Fruits,1938,361,109
2024-08-23,B,Snacks,2329,426,33
2024-08-24,C,Dairy,4426,1139,110
2024-08-24,C,Beverages,4494,1190,66
2024-08-24,C,Snacks,4177,1193,33
2024-08-24,C,Fruits,1392,366,99
2024-08-24,B,Bakery,4465,791,22
2024-08-24,B,Dairy,4725,1145,35
2024-08-24,B,Beverages,1338,242,71
2024-08-24,C,Bakery,984,254,24
2024-08-24,B,Fruits,2463,498,56
2024-08-24,A,Bakery,1328,269,26
2024-08-24,A,Dairy,895,200,45
2024-08-24,A,Beverages,3834,611,91
2024-08-24,A,Snacks,2240,422,50
2024-08-24,A,Fruits,1125,327,86
2024-08-24,B,Snacks,1492,399,75
2024-08-25,C,Bakery,2889,770,96
2024-08-25,C,Dairy,4991,1333,111
2024-08-25,C,Beverages,3726,1009,85
2024-08-25,C,Snacks,2359,532,79
2024-08-25,C,Fruits,2546,542,44
2024-08-25,B,Bakery,3623,645,68
2024-08-25,B,Dairy,3803,663,78
2024-08-25,B,Beverages,4027,1080,72
2024-08-25,B,Fruits,943,157,70
2024-08-25,A,Bakery,1952,483,76
2024-08-25,A,Dairy,3535,850,62
2024-08-25,A,Beverages,3290,726,108
2024-08-25,A,Snacks,3274,831,23
2024-08-25,A,Fruits,3988,784,89
2024-08-25,B,Snacks,1415,255,74
2024-08-26,B,Dairy,4387,1004,107
2024-08-26,C,Dairy,1109,175,76
2024-08-26,C,Beverages,4180,945,106
2024-08-26,C,Snacks,4304,707,105
2024-08-26,C,Fruits,2747,536,82
2024-08-26,B,Bakery,1522,269,61
2024-08-26,B,Beverages,2037,470,46
2024-08-26,C,Bakery,3849,847,26
2024-08-26,B,Fruits,866,173,29
2024-08-26,A,Bakery,3833,1078,90
2024-08-26,A,Dairy,1978,468,28
2024-08-26,A,Beverages,2691,408,82
2024-08-26,A,Snacks,3794,1067,110
2024-08-26,A,Fruits,2798,656,45
2024-08-26,B,Snacks,3028,561,114
2024-08-27,C,Bakery,2863,581,110
2024-08-27,C,Dairy,3623,697,59
2024-08-27,C,Beverages,4397,1182,71
2024-08-27,C,Snacks,2379,612,51
2024-08-27,C,Fruits,3126,475,103
2024-08-27,B,Bakery,1677,277,25
2024-08-27,B,Dairy,1103,283,73
2024-08-27,A,Snacks,815,186,113
2024-08-27,B,Snacks,1188,342,101
2024-08-27,B,Fruits,3855,612,77
2024-08-27,A,Bakery,4920,1474,104
2024-08-27,A,Dairy,2367,704,68
2024-08-27,A,Beverages,4183,1014,90
2024-08-27,B,Beverages,3215,760,64
2024-08-27,A,Fruits,2300,551,32
2024-08-28,C,Bakery,2644,649,59
2024-08-28,C,Dairy,4336,931,90
2024-08-28,C,Beverages,2639,437,54
2024-08-28,C,Snacks,1275,192,29
2024-08-28,C,Fruits,4172,1045,66
2024-08-28,B,Bakery,4434,851,84
2024-08-28,B,Dairy,2543,754,24
2024-08-28,B,Beverages,4374,1258,79
2024-08-28,B,Snacks,2407,680,67
2024-08-28,B,Fruits,4196,828,42
2024-08-28,A,Bakery,1320,381,49
2024-08-28,A,Dairy,931,203,87
2024-08-28,A,Beverages,4414,675,109
2024-08-28,A,Snacks,3892,970,110
2024-08-28,A,Fruits,3931,813,29
2024-08-29,C,Dairy,4075,668,63
2024-08-29,C,Beverages,3924,859,109
2024-08-29,C,Snacks,2251,654,66
2024-08-29,C,Fruits,2325,437,81
2024-08-29,B,Bakery,4842,1067,103
2024-08-29,B,Dairy,4977,1212,100
2024-08-29,B,Beverages,2622,602,62
2024-08-29,C,Bakery,1624,421,76
2024-08-29,B,Fruits,2342,565,97
2024-08-29,A,Bakery,4907,1014,100
2024-08-29,A,Dairy,1393,325,73
2024-08-29,A,Beverages,3466,761,58
2024-08-29,A,Snacks,4091,971,88
2024-08-29,A,Fruits,2062,361,88
2024-08-29,B,Snacks,1413,245,86
2024-08-30,C,Dairy,3006,691,31
2024-08-30,C,Beverages,1390,223,103
2024-08-30,C,Snacks,2291,517,113
2024-08-30,C,Fruits,2205,412,85
2024-08-30,B,Bakery,1762,458,110
2024-08-30,B,Dairy,4679,783,38
2024-08-30,B,Beverages,4246,924,105
2024-08-30,C,Bakery,4829,970,110
2024-08-30,B,Fruits,4091,711,63
2024-08-30,A,Bakery,1987,384,115
2024-08-30,A,Dairy,2822,674,67
2024-08-30,A,Beverages,1128,300,97
2024-08-30,A,Snacks,874,133,67
2024-08-30,A,Fruits,1881,384,71
2024-08-30,B,Snacks,987,206,82
2024-08-31,C,Bakery,3740,836,53
2024-08-31,C,Dairy,3947,899,28
2024-08-31,C,Beverages,3677,684,29
2024-08-31,C,Snacks,1036,213,106
2024-08-31,C,Fruits,4969,840,85
2024-08-31,B,Bakery,1891,501,41
2024-08-31,B,Dairy,4697,831,79
2024-08-31,B,Snacks,2420,561,99
2024-08-31,B,Fruits,1833,335,118
2024-08-31,A,Bakery,2185,379,37
2024-08-31,A,Dairy,1483,300,35
2024-08-31,A,Beverages,1696,294,30
2024-08-31,A,Snacks,1479,404,84
2024-08-31,A,Fruits,1600,453,45
2024-08-31,B,Beverages,970,167,104
2024-09-01,B,Bakery,3829,601,100
2024-09-01,C,Dairy,3826,586,59
2024-09-01,C,Beverages,4130,630,57
2024-09-01,C,Snacks,4428,847,106
2024-09-01,C,Fruits,863,143,85
2024-09-01,B,Dairy,3010,720,38
2024-09-01,C,Bakery,1079,242,107
2024-09-01,B,Beverages,3992,830,32
2024-09-01,A,Fruits,4260,1159,98
2024-09-01,A,Snacks,1433,373,58
2024-09-01,A,Beverages,2192,409,64
2024-09-01,B,Snacks,2100,337,113
2024-09-01,A,Bakery,861,250,81
2024-09-01,B,Fruits,1432,255,43
2024-09-01,A,Dairy,4246,1262,46
2024-09-02,C,Dairy,3261,737,46
2024-09-02,C,Beverages,820,194,119
2024-09-02,C,Snacks,1394,344,96
2024-09-02,C,Fruits,2651,708,105
2024-09-02,B,Bakery,3273,693,64
2024-09-02,B,Dairy,4599,771,105
2024-09-02,B,Beverages,3689,698,55
2024-09-02,C,Bakery,4478,1156,42
2024-09-02,B,Fruits,3611,889,58
2024-09-02,A,Bakery,4393,1001,98
2024-09-02,A,Dairy,4224,1238,27
2024-09-02,A,Beverages,4930,1175,48
2024-09-02,A,Snacks,2017,428,40
2024-09-02,A,Fruits,1761,398,63
2024-09-02,B,Snacks,2657,621,25
2024-09-03,C,Bakery,3395,595,90
2024-09-03,C,Dairy,3463,769,77
2024-09-03,C,Beverages,3496,659,36
2024-09-03,C,Snacks,2857,666,43
2024-09-03,C,Fruits,845,183,95
2024-09-03,B,Bakery,1875,537,30
2024-09-03,B,Dairy,1671,300,52
2024-09-03,B,Beverages,4547,1044,70
2024-09-03,B,Fruits,2220,614,66
2024-09-03,A,Bakery,3088,666,54
2024-09-03,A,Dairy,4770,1313,20
2024-09-03,A,Beverages,3825,744,115
2024-09-03,A,Fruits,2467,673,33
2024-09-03,B,Snacks,3572,831,45
2024-09-03,A,Snacks,812,176,22
2024-09-04,C,Bakery,4075,759,102
2024-09-04,B,Dairy,4554,896,92
2024-09-04,C,Dairy,4427,811,86
2024-09-04,C,Beverages,1699,380,21
2024-09-04,C,Snacks,2696,744,90
2024-09-04,C,Fruits,1016,252,99
2024-09-04,B,Bakery,4455,690,57
2024-09-04,B,Snacks,1547,413,83
2024-09-04,B,Fruits,2603,682,94
2024-09-04,A,Bakery,2361,400,25
2024-09-04,A,Dairy,2587,603,107
2024-09-04,A,Beverages,1572,268,91
2024-09-04,A,Snacks,3132,805,93
2024-09-04,A,Fruits,1194,317,63
2024-09-04,B,Beverages,4773,1148,38
2024-09-05,C,Dairy,4428,1005,28
2024-09-05,C,Beverages,2163,514,64
2024-09-05,C,Snacks,2592,419,36
2024-09-05,C,Fruits,3195,847,69
2024-09-05,B,Bakery,1192,255,77
2024-09-05,B,Dairy,2221,454,119
2024-09-05,B,Beverages,3479,800,38
2024-09-05,C,Bakery,3013,870,79
2024-09-05,B,Fruits,4564,867,39
2024-09-05,A,Bakery,4391,688,74
2024-09-05,A,Dairy,3246,659,85
2024-09-05,A,Beverages,1686,498,28
2024-09-05,A,Snacks,3608,1041,72
2024-09-05,A,Fruits,3104,557,36
2024-09-05,B,Snacks,3431,605,53
2024-09-06,C,Bakery,2414,420,47
2024-09-06,C,Dairy,1995,408,35
2024-09-06,C,Beverages,3987,882,70
2024-09-06,C,Snacks,1045,312,35
2024-09-06,C,Fruits,1148,320,93
2024-09-06,B,Bakery,3721,920,119
2024-09-06,B,Dairy,4587,1004,44
2024-09-06,B,Beverages,1439,366,56
2024-09-06,B,Fruits,1880,468,55
2024-09-06,A,Bakery,3494,1041,32
2024-09-06,A,Dairy,4664,912,93
2024-09-06,A,Beverages,1443,282,97
2024-09-06,A,Snacks,4192,1116,97
2024-09-06,A,Fruits,2084,355,82
2024-09-06,B,Snacks,1521,247,91
2024-09-07,C,Bakery,3377,639,76
2024-09-07,C,Dairy,4204,740,32
2024-09-07,C,Beverages,3321,711,56
2024-09-07,C,Snacks,2328,544,52
2024-09-07,C,Fruits,1255,263,89
2024-09-07,B,Bakery,2245,363,40
2024-09-07,B,Dairy,3513,829,31
2024-09-07,B,Beverages,3857,952,111
2024-09-07,B,Fruits,4446,1193,95
2024-09-07,A,Bakery,973,266,71
2024-09-07,A,Dairy,1135,304,70
2024-09-07,A,Beverages,2326,390,105
2024-09-07,A,Snacks,1549,439,32
2024-09-07,A,Fruits,3465,581,41
2024-09-07,B,Snacks,3952,943,74
2024-09-08,C,Bakery,2479,383,81
2024-09-08,C,Dairy,2786,418,76
2024-09-08,C,Beverages,3092,623,76
2024-09-08,C,Snacks,1998,344,97
2024-09-08,C,Fruits,2184,570,96
2024-09-08,B,Bakery,2777,699,112
2024-09-08,B,Dairy,879,145,71
2024-09-08,B,Beverages,3633,936,46
2024-09-08,B,Snacks,1103,198,80
2024-09-08,B,Fruits,1683,298,58
2024-09-08,A,Bakery,1391,394,32
2024-09-08,A,Dairy,3172,501,67
2024-09-08,A,Beverages,1264,296,53
2024-09-08,A,Snacks,1014,215,44
2024-09-08,A,Fruits,4853,918,85
2024-09-09,C,Dairy,1876,357,87
2024-09-09,C,Beverages,3116,585,39
2024-09-09,C,Snacks,2684,407,51
2024-09-09,C,Fruits,1039,261,64
2024-09-09,B,Bakery,1272,206,64
2024-09-09,B,Dairy,3999,601,101
2024-09-09,B,Beverages,4291,709,52
2024-09-09,C,Bakery,2641,621,21
2024-09-09,B,Fruits,4057,664,110
2024-09-09,A,Bakery,2503,606,116
2024-09-09,A,Dairy,4543,1274,96
2024-09-09,A,Beverages,3611,776,34
2024-09-09,A,Snacks,3545,672,117
2024-09-09,A,Fruits,3311,871,57
2024-09-09,B,Snacks,3201,881,20
2024-09-10,C,Dairy,1474,327,51
2024-09-10,C,Beverages,1712,412,38
2024-09-10,C,Snacks,3699,727,58
2024-09-10,C,Fruits,3646,614,106
2024-09-10,B,Bakery,4930,1353,53
2024-09-10,B,Dairy,4488,1240,56
2024-09-10,B,Beverages,858,248,21
2024-09-10,C,Bakery,4430,1206,83
2024-09-10,B,Fruits,4753,1247,85
2024-09-10,A,Bakery,4411,1149,47
2024-09-10,A,Dairy,2665,399,85
2024-09-10,A,Beverages,2131,507,102
2024-09-10,A,Snacks,3292,823,42
2024-09-10,A,Fruits,1175,232,103
2024-09-10,B,Snacks,4708,1107,94
2024-09-11,C,Bakery,2844,801,46
2024-09-11,C,Dairy,4894,932,41
2024-09-11,C,Beverages,1160,329,32
2024-09-11,C,Snacks,2710,420,53
2024-09-11,C,Fruits,4614,1101,27
2024-09-11,B,Bakery,820,197,113
2024-09-11,B,Dairy,3991,742,75
2024-09-11,B,Beverages,4173,646,78
2024-09-11,B,Fruits,3908,1026,33
2024-09-11,A,Bakery,4054,810,115
2024-09-11,A,Dairy,2308,421,80
2024-09-11,A,Beverages,1719,501,76
2024-09-11,A,Snacks,4238,1211,48
2024-09-11,A,Fruits,3266,954,113
2024-09-11,B,Snacks,1413,290,100
2024-09-12,B,Dairy,4161,952,73
2024-09-12,C,Dairy,2994,811,64
2024-09-12,C,Beverages,1843,525,85
2024-09-12,C,Snacks,2476,624,35
2024-09-12,C,Fruits,2644,487,69
2024-09-12,B,Bakery,4260,1104,108
2024-09-12,B,Beverages,3492,738,74
2024-09-12,C,Bakery,1109,216,25
2024-09-12,B,Fruits,999,153,54
2024-09-12,A,Fruits,4492,1320,116
2024-09-12,A,Snacks,2954,572,88
2024-09-12,B,Snacks,1106,314,23
2024-09-12,A,Dairy,2144,417,86
2024-09-12,A,Bakery,2686,591,91
2024-09-12,A,Beverages,3653,1092,80
2024-09-13,C,Dairy,1747,396,42
2024-09-13,C,Beverages,1493,273,39
2024-09-13,C,Snacks,4780,959,42
2024-09-13,C,Fruits,1521,369,42
2024-09-13,B,Bakery,3632,691,68
2024-09-13,B,Dairy,1920,457,82
2024-09-13,B,Beverages,1087,322,92
2024-09-13,C,Bakery,1357,316,100
2024-09-13,B,Fruits,4589,1181,25
2024-09-13,A,Bakery,1847,489,34
2024-09-13,A,Dairy,4207,850,44
2024-09-13,A,Beverages,4814,1378,116
2024-09-13,A,Snacks,4545,1075,46
2024-09-13,A,Fruits,2677,611,74
2024-09-13,B,Snacks,4829,1195,100
2024-09-14,C,Bakery,3142,696,34
2024-09-14,C,Dairy,2131,473,87
2024-09-14,C,Beverages,3537,984,46
2024-09-14,C,Snacks,1708,274,112
2024-09-14,C,Fruits,4727,731,26
2024-09-14,B,Bakery,883,207,65
2024-09-14,B,Dairy,2307,562,23
2024-09-14,B,Beverages,2007,433,60
2024-09-14,B,Fruits,2017,307,97
2024-09-14,A,Bakery,3671,630,32
2024-09-14,A,Dairy,3361,848,116
2024-09-14,A,Beverages,3775,993,40
2024-09-14,A,Fruits,2456,461,97
2024-09-14,B,Snacks,3336,717,47
2024-09-14,A,Snacks,4112,1077,37
2024-09-15,C,Bakery,1167,178,84
2024-09-15,B,Dairy,2350,595,69
2024-09-15,C,Dairy,3832,937,32
2024-09-15,C,Beverages,2894,439,55
2024-09-15,C,Snacks,4656,1320,26
2024-09-15,C,Fruits,2831,653,58
2024-09-15,B,Bakery,2629,570,59
2024-09-15,B,Beverages,2284,487,89
2024-09-15,B,Fruits,2718,578,68
2024-09-15,A,Bakery,1359,390,41
2024-09-15,A,Dairy,4860,1074,101
2024-09-15,A,Beverages,2224,611,92
2024-09-15,A,Snacks,1268,233,35
2024-09-15,A,Fruits,4947,1332,107
2024-09-15,B,Snacks,4447,972,27
2024-09-16,C,Dairy,3027,604,104
2024-09-16,C,Beverages,2849,510,69
2024-09-16,C,Snacks,2508,383,27
2024-09-16,C,Fruits,905,168,22
2024-09-16,B,Bakery,3588,829,103
2024-09-16,B,Dairy,2294,558,48
2024-09-16,B,Beverages,2657,759,113
2024-09-16,C,Bakery,3022,815,118
2024-09-16,B,Fruits,2804,831,71
2024-09-16,A,Bakery,1252,323,60
2024-09-16,A,Dairy,2195,435,70
2024-09-16,A,Beverages,4406,1005,69
2024-09-16,A,Snacks,3028,757,104
2024-09-16,A,Fruits,2835,621,67
2024-09-16,B,Snacks,4293,720,66
2024-09-17,C,Bakery,2788,455,77
2024-09-17,C,Dairy,4091,878,110
2024-09-17,C,Beverages,2297,500,31
2024-09-17,C,Snacks,4107,1183,82
2024-09-17,C,Fruits,3686,922,35
2024-09-17,B,Bakery,1558,392,100
2024-09-17,B,Dairy,4183,942,49
2024-09-17,B,Beverages,4699,713,28
2024-09-17,B,Fruits,4168,1062,85
2024-09-17,A,Bakery,2025,333,56
2024-09-17,A,Dairy,4792,812,50
2024-09-17,A,Beverages,906,234,55
2024-09-17,A,Snacks,1227,277,48
2024-09-17,A,Fruits,3275,661,102
2024-09-17,B,Snacks,4663,981,63
2024-09-18,B,Dairy,2224,385,47
2024-09-18,C,Dairy,3372,716,109
2024-09-18,C,Beverages,2130,320,63
2024-09-18,C,Snacks,2109,340,89
2024-09-18,C,Fruits,2474,474,43
2024-09-18,B,Bakery,2437,635,26
2024-09-18,B,Beverages,1364,364,118
2024-09-18,C,Bakery,2417,693,28
2024-09-18,B,Fruits,3446,856,30
2024-09-18,A,Fruits,1851,439,45
2024-09-18,A,Snacks,4384,1042,111
2024-09-18,B,Snacks,1822,370,31
2024-09-18,A,Dairy,3948,656,52
2024-09-18,A,Bakery,3621,1062,42
2024-09-18,A,Beverages,3542,929,100
2024-09-19,C,Bakery,3827,1045,97
2024-09-19,C,Dairy,1679,302,87
2024-09-19,C,Beverages,871,194,33
2024-09-19,C,Snacks,4911,903,107
2024-09-19,C,Fruits,1096,239,113
2024-09-19,B,Dairy,910,170,44
2024-09-19,B,Beverages,1627,265,32
2024-09-19,B,Bakery,3443,959,106
2024-09-19,B,Fruits,992,193,51
2024-09-19,A,Bakery,2181,406,79
2024-09-19,A,Dairy,3413,641,72
2024-09-19,A,Beverages,3979,710,52
2024-09-19,A,Snacks,2375,526,43
2024-09-19,A,Fruits,2383,496,68
2024-09-19,B,Snacks,1555,300,40
2024-09-20,B,Bakery,1325,300,85
2024-09-20,C,Dairy,3215,952,104
2024-09-20,C,Bakery,4900,1329,92
2024-09-20,C,Beverages,3592,1020,62
2024-09-20,C,Snacks,3871,728,29
2024-09-20,C,Fruits,2489,391,31
2024-09-20,B,Dairy,4770,1068,62
2024-09-20,A,Snacks,1925,510,45
2024-09-20,B,Snacks,4271,874,40
2024-09-20,B,Fruits,1240,254,47
2024-09-20,A,Bakery,4544,940,97
2024-09-20,A,Dairy,4614,1292,54
2024-09-20,A,Beverages,3325,941,49
2024-09-20,A,Fruits,1307,210,44
2024-09-20,B,Beverages,805,142,60
2024-09-21,C,Bakery,2563,768,64
2024-09-21,C,Dairy,3718,1024,23
2024-09-21,C,Beverages,4692,947,57
2024-09-21,C,Snacks,3778,989,119
2024-09-21,C,Fruits,1731,398,110
2024-09-21,B,Dairy,4403,817,96
2024-09-21,B,Bakery,3091,898,87
2024-09-21,B,Beverages,3313,573,59
2024-09-21,B,Fruits,4826,1010,53
2024-09-21,A,Bakery,2891,502,76
